Download Time:2026/07/17 12:45:55,Search Date:2013/06/02 - 2016/01/01 
Origin Time,Latitude[degree],Longitude[degree],Depth[km],Magnitude,Max Acc[gal],Max Vel[cm/s],Seismic Intensity,Number of stations
2014/07/30 05:05:00,35.6470,140.1620,69,3.6,5.4,0.3,1.4,47
2014/07/29 18:13:00,39.4050,142.3180,51,3.8,24.9,0.3,1.6,40
2014/07/29 04:11:00,34.7770,139.3550,2,2.4,52.9,0.8,2.5,1
2014/07/28 17:05:00,34.7900,139.3330,3,3.7,743.6,16.0,4.8,19
2014/07/28 15:15:00,34.7820,139.3380,2,3.0,70.1,1.4,2.7,7
2014/07/28 14:28:00,34.7880,139.3270,2,3.4,116.6,2.8,3.3,14
2014/07/28 03:09:00,35.4980,140.3920,64,4.3,14.7,0.6,2.3,98
2014/07/27 18:24:00,39.6330,142.1070,48,4.1,88.2,1.6,2.8,68
2014/07/26 23:12:00,28.0900,129.3350,21,4.0,54.5,0.9,1.5,3
2014/07/26 22:24:00,38.6350,141.9020,48,3.9,30.1,0.4,1.9,29
2014/07/26 16:17:00,35.3080,138.7200,13,3.0,16.2,0.3,1.9,17
2014/07/26 08:22:00,43.3320,147.2730,39,4.9,11.5,0.3,1.7,26
2014/07/25 13:18:00,41.5420,142.0870,66,4.9,31.9,1.8,3.1,150
2014/07/24 17:56:00,38.7750,141.6200,68,3.9,29.6,0.3,1.7,59
2014/07/22 21:30:00,36.0180,137.7430,6,3.3,38.1,0.7,2.1,17
2014/07/22 09:11:00,34.1650,135.1880,7,3.1,54.6,0.7,1.9,6
2014/07/22 05:13:00,39.8730,139.7680,7,3.4,79.6,1.6,2.4,3
2014/07/22 00:58:00,36.0180,137.7430,5,4.0,106.5,2.1,2.6,61
2014/07/21 03:33:00,44.6020,148.8470,30,6.4,34.7,1.5,3.0,251
2014/07/20 19:47:00,36.4520,140.5650,60,3.9,41.8,0.7,2.3,78
2014/07/20 10:25:00,36.4520,140.5620,60,4.5,146.7,4.6,4.1,205
2014/07/20 10:01:00,36.4270,140.6600,53,3.5,19.7,0.3,1.5,22
2014/07/19 10:43:00,36.0230,140.0800,63,4.2,34.0,1.3,2.5,157
2014/07/18 20:41:00,42.1170,144.0550,61,4.6,21.9,0.7,2.4,51
2014/07/16 17:24:00,37.0370,140.7000,13,4.6,120.3,2.8,3.1,109
2014/07/15 01:03:00,36.7680,138.5050,1,3.2,48.1,0.8,1.6,12
2014/07/13 03:59:00,36.5170,140.6850,55,3.9,32.4,0.7,2.3,72
2014/07/13 00:37:00,34.1970,132.9720,41,3.9,20.8,0.6,1.9,80
2014/07/12 21:26:00,34.7920,139.2530,14,3.1,20.0,0.6,2.0,8
2014/07/12 16:59:00,38.3050,141.8680,46,4.1,39.1,0.5,1.8,43
2014/07/12 04:22:00,37.0500,142.3200,33,7.0,70.3,7.8,4.1,590
2014/07/11 22:11:00,26.3120,125.8550,122,5.3,3.6,0.3,1.0,7
2014/07/11 20:46:00,39.7970,142.3470,21,3.9,21.7,0.5,2.1,28
2014/07/11 00:14:00,35.5170,140.4100,30,3.4,20.8,0.6,2.0,18
2014/07/10 18:16:00,42.6380,141.2530,2,3.9,38.8,0.8,2.4,23
2014/07/10 17:58:00,36.8370,140.5620,5,4.8,285.3,5.7,4.1,164
2014/07/09 11:30:00,36.8370,140.5650,4,3.9,95.5,1.3,2.5,63
2014/07/09 06:41:00,35.4280,140.3430,27,3.2,12.2,0.3,1.5,13
2014/07/08 19:37:00,42.6380,141.2620,3,3.4,28.3,0.6,2.0,16
2014/07/08 18:51:00,42.6430,141.2620,3,3.2,18.5,0.4,1.5,11
2014/07/08 18:08:00,42.6450,141.2680,5,3.5,19.5,0.4,1.6,13
2014/07/08 18:06:00,42.6530,141.2800,3,4.2,3.2,0.1,0.0,1
2014/07/08 18:05:00,42.6480,141.2670,3,5.6,371.1,18.4,4.9,165
2014/07/07 11:40:00,41.9500,142.3420,68,4.1,7.1,0.2,1.4,37
2014/07/07 04:28:00,39.1020,142.2020,44,4.0,87.0,1.3,2.5,56
2014/07/07 02:48:00,35.7500,140.7380,12,4.0,18.3,0.4,1.9,55
2014/07/06 09:24:00,36.3300,140.0730,71,3.5,15.6,0.4,1.7,49
2014/07/06 05:23:00,42.1970,142.9630,50,4.6,45.5,1.7,3.0,105
2014/07/05 23:59:00,37.3530,141.7350,44,4.6,11.9,0.7,2.0,72
2014/07/05 21:21:00,39.7930,142.3570,20,4.3,24.4,0.8,2.4,50
2014/07/05 16:55:00,39.4250,142.4430,34,4.3,20.9,0.5,2.2,68
2014/07/05 07:42:00,39.6750,142.1350,49,5.9,192.0,14.6,4.5,302
2014/07/05 00:16:00,37.3070,141.2920,34,3.9,25.8,0.4,1.8,42
2014/07/03 16:30:00,40.0530,140.5450,9,3.1,56.1,0.9,2.3,5
2014/07/03 15:28:00,39.1120,142.4720,33,4.2,32.6,0.5,1.6,58
2014/07/03 07:58:00,36.6900,140.6550,10,4.0,314.1,8.1,4.0,83
2014/07/03 07:29:00,35.4530,140.1000,64,4.1,30.6,0.8,2.4,132
2014/07/03 03:00:00,25.9820,126.8970,45,4.2,2.7,0.1,0.7,2
2014/07/01 04:43:00,36.6380,140.9270,49,3.5,18.3,0.4,1.5,19
2014/07/01 01:10:00,28.8230,129.9430,35,4.2,4.1,0.3,1.6,1
2014/06/30 05:14:00,35.8980,137.6470,8,3.4,101.6,1.5,2.5,29
2014/06/30 04:51:00,35.7000,140.9350,14,3.5,19.4,0.4,1.6,7
2014/06/30 01:34:00,42.5730,145.9600,53,4.4,7.4,0.2,1.5,16
2014/06/29 16:32:00,37.4570,141.4270,32,3.8,14.0,0.2,1.5,23
2014/06/28 16:11:00,35.8920,140.8900,41,4.5,71.6,3.1,3.0,62
2014/06/28 14:51:00,36.3450,139.0880,151,4.4,19.1,0.7,2.4,195
2014/06/27 06:55:00,37.6280,141.5700,51,4.7,57.3,1.6,3.0,167
2014/06/26 14:47:00,43.1000,145.5620,49,4.8,74.4,2.9,3.5,41
2014/06/26 00:41:00,36.0670,139.8770,45,3.5,10.2,0.2,1.5,51
2014/06/22 18:09:00,36.7720,141.1400,47,3.9,17.3,0.4,1.7,58
2014/06/22 13:05:00,35.0580,134.9270,13,3.3,15.2,0.2,1.0,15
2014/06/22 03:26:00,35.3080,138.7200,13,2.8,7.6,0.2,1.3,5
2014/06/21 00:08:00,36.4680,140.7350,52,3.8,40.8,0.6,2.2,45
2014/06/20 17:49:00,38.1800,141.6700,50,3.9,19.6,0.3,1.8,38
2014/06/20 04:20:00,36.5350,141.1180,49,3.9,8.8,0.2,1.5,31
2014/06/20 01:43:00,35.5450,140.1020,72,4.4,15.3,0.5,2.1,159
2014/06/19 18:50:00,38.1870,141.6850,50,3.8,34.4,0.4,1.7,45
2014/06/19 15:01:00,26.3750,127.2020,10,4.5,11.3,0.3,1.7,7
2014/06/18 21:41:00,38.6130,141.9070,48,4.2,101.1,1.7,2.7,82
2014/06/18 11:47:00,24.2870,125.2030,38,5.2,16.2,0.6,1.9,5
2014/06/17 02:42:00,34.0000,139.8180,121,5.3,56.3,3.1,3.3,271
2014/06/16 06:29:00,35.9670,137.2970,9,3.1,33.4,0.6,2.4,19
2014/06/16 05:14:00,37.0720,141.1630,52,5.8,231.4,11.2,4.5,465
2014/06/16 03:19:00,36.6170,141.8030,37,5.7,41.0,2.0,3.1,276
2014/06/15 02:31:00,39.3950,141.1070,94,5.5,166.2,3.8,4.0,321
2014/06/13 11:17:00,35.2220,138.4020,20,3.3,19.1,0.4,1.7,26
2014/06/13 08:24:00,35.4230,140.3630,26,3.2,13.0,0.4,1.7,15
2014/06/12 13:50:00,32.4970,131.9950,33,3.6,11.7,0.3,1.5,16
2014/06/12 04:36:00,42.6580,141.2570,0,3.3,54.2,1.0,2.3,15
2014/06/11 21:12:00,36.1380,139.3870,16,3.2,26.6,0.6,1.9,31
2014/06/11 19:52:00,35.0850,135.6850,10,4.0,48.7,0.8,2.6,126
2014/06/11 16:31:00,27.4880,129.2770,34,4.9,18.2,0.5,2.0,3
2014/06/09 19:04:00,36.6730,138.3950,3,2.7,46.6,0.5,1.8,5
2014/06/09 18:55:00,36.6750,138.3950,3,2.7,47.9,0.6,1.5,5
2014/06/09 18:51:00,36.6720,138.3950,2,2.7,43.1,0.7,1.6,6
2014/06/09 17:58:00,34.9300,140.0170,67,4.1,22.0,0.6,2.1,117
2014/06/09 15:29:00,40.1430,142.0500,61,3.9,25.3,0.3,1.8,46
2014/06/09 07:51:00,40.9570,141.6100,82,4.6,41.6,1.3,2.9,112
2014/06/09 06:10:00,37.9030,141.2470,78,4.6,111.5,2.0,3.5,193
2014/06/08 14:24:00,39.1180,141.7520,67,5.0,142.6,3.5,3.6,202
2014/06/07 08:58:00,37.0650,141.1380,50,4.0,24.9,0.7,1.9,69
2014/06/07 00:12:00,35.6920,140.9750,19,4.3,42.5,1.6,2.5,50
2014/06/06 18:24:00,32.0820,129.8730,12,3.7,12.8,0.3,1.6,15
2014/06/04 12:45:00,36.9950,138.6570,10,3.1,19.0,0.3,1.0,11
2014/06/04 02:22:00,36.4550,140.6020,56,4.3,68.1,1.7,3.0,136
2014/06/04 01:30:00,38.7200,142.2030,40,4.1,25.6,0.3,1.5,47
2014/06/03 16:17:00,34.2350,135.1030,8,3.2,110.9,0.6,1.3,6
2014/06/03 01:09:00,43.1350,145.8320,47,3.8,22.9,0.6,2.0,17
2014/06/01 15:34:00,37.1020,140.6880,8,3.5,77.0,1.6,2.7,24
2014/06/01 04:08:00,36.4980,137.9080,10,2.1,9.8,0.1,0.4,2
2014/05/30 20:22:00,43.0770,145.0030,62,4.2,39.1,1.1,2.5,43
2014/05/30 00:12:00,37.0430,138.6600,10,2.5,8.3,0.1,0.8,5
2014/05/29 02:22:00,36.8330,141.3320,37,3.9,10.8,0.2,1.3,44
2014/05/28 02:54:00,31.9680,131.5780,48,3.8,15.7,0.5,2.0,37
2014/05/28 01:12:00,32.5950,140.8020,50,5.0,12.2,0.5,2.0,11
2014/05/27 03:12:00,42.9920,145.4200,49,3.8,27.9,0.6,2.1,26
2014/05/26 18:48:00,36.8130,138.6170,2,3.6,42.7,0.7,1.9,36
2014/05/25 06:33:00,37.6650,139.9420,9,2.8,16.8,0.2,0.7,6
2014/05/23 10:57:00,35.9000,137.6770,6,2.7,32.4,0.5,1.7,8
2014/05/23 08:54:00,35.4870,138.9650,20,3.1,19.4,0.2,1.0,21
2014/05/23 02:58:00,40.7520,142.4800,42,4.0,6.6,0.2,1.3,18
2014/05/23 01:31:00,37.0000,141.0950,40,3.9,13.7,0.3,1.6,50
2014/05/21 16:47:00,34.8870,132.8620,16,3.4,27.0,0.3,1.5,21
2014/05/21 10:11:00,33.6630,131.9280,77,4.0,17.8,0.7,2.3,105
2014/05/21 04:38:00,37.0520,140.5870,6,3.2,53.1,0.6,1.8,12
2014/05/20 03:50:00,36.9630,138.5230,9,3.0,19.8,0.3,1.5,12
2014/05/19 21:02:00,40.9700,142.0100,57,4.2,25.2,0.4,2.0,41
2014/05/19 02:33:00,37.4970,141.5850,49,3.9,10.1,0.2,1.4,41
2014/05/16 13:00:00,36.2900,137.6030,2,3.7,25.0,0.6,2.2,33
2014/05/16 11:39:00,28.0030,129.3830,42,3.6,4.5,0.1,1.0,2
2014/05/16 06:33:00,28.4600,129.4120,0,3.8,22.0,0.4,1.5,3
2014/05/15 18:48:00,35.0570,139.4250,121,4.2,9.9,0.5,2.0,65
2014/05/14 17:30:00,32.6320,130.7380,15,2.9,8.1,0.2,1.1,9
2014/05/14 08:03:00,41.9920,142.5680,62,4.5,14.9,0.5,2.1,119
2014/05/13 10:33:00,36.0850,139.8830,47,4.0,39.3,0.9,2.5,108
2014/05/13 08:35:00,35.5670,140.1130,72,4.9,48.5,3.7,3.5,266
2014/05/13 02:43:00,37.1250,139.3470,8,2.7,57.7,0.7,1.9,4
2014/05/12 07:11:00,37.1520,140.2150,7,3.2,37.0,1.1,2.5,12
2014/05/12 02:20:00,38.3620,141.6650,53,3.8,74.1,1.4,2.7,45
2014/05/11 12:19:00,34.2020,135.2170,5,2.8,22.8,0.4,1.6,1
2014/05/09 00:41:00,42.2700,142.6030,5,2.1,9.5,0.2,1.5,1
2014/05/08 20:50:00,36.8650,141.3330,31,4.2,15.3,0.3,1.7,32
2014/05/08 01:04:00,40.1370,142.0980,51,3.8,15.4,0.2,1.3,37
2014/05/06 08:00:00,41.4950,142.0430,64,4.5,12.8,0.4,2.0,88
2014/05/05 14:23:00,36.2800,137.6020,3,3.3,25.0,0.6,2.2,17
2014/05/05 05:18:00,34.9520,139.4800,156,6.0,137.5,10.9,4.4,547
2014/05/05 05:02:00,36.1180,139.8450,49,4.2,43.3,1.0,2.7,155
2014/05/04 19:01:00,32.2270,132.1330,21,4.1,21.6,0.4,1.7,18
2014/05/04 16:10:00,38.9200,141.9300,51,3.9,40.1,0.6,1.7,37
2014/05/04 09:21:00,36.2680,137.6030,3,3.6,39.1,1.0,2.6,25
2014/05/03 22:39:00,37.3250,141.3280,57,4.1,14.9,0.4,1.8,67
2014/05/03 17:01:00,36.2520,137.6020,3,3.2,15.7,0.3,1.5,15
2014/05/03 16:20:00,36.2550,137.5970,4,3.8,54.1,1.2,2.7,38
2014/05/03 15:27:00,36.2470,137.6000,3,3.9,86.0,1.7,3.1,60
2014/05/03 15:10:00,36.2470,137.5950,4,3.5,25.5,0.6,2.2,19
2014/05/03 15:07:00,36.2550,137.5970,3,3.6,25.2,0.6,2.1,24
2014/05/03 15:02:00,36.2600,137.6020,3,2.9,17.5,0.3,1.7,8
2014/05/03 14:42:00,36.2530,137.6020,3,3.5,26.3,0.4,2.0,26
2014/05/03 11:59:00,36.2600,137.6020,3,2.9,16.4,0.3,1.8,11
2014/05/03 11:33:00,36.2750,137.6030,3,3.3,81.5,1.5,2.6,15
2014/05/03 11:23:00,36.2650,137.6020,3,3.3,40.7,0.8,2.5,16
2014/05/03 11:20:00,36.2620,137.6020,3,3.5,51.3,1.2,2.6,27
2014/05/03 11:13:00,36.2630,137.6050,3,3.2,33.7,0.6,2.2,13
2014/05/03 10:45:00,36.2730,137.6020,3,3.5,65.4,1.7,2.8,17
2014/05/03 10:08:00,36.2720,137.6030,3,3.3,61.4,1.4,2.7,16
2014/05/03 10:02:00,36.2680,137.6000,4,3.8,120.2,2.4,3.4,51
2014/05/02 18:15:00,37.9380,144.1330,48,5.6,9.2,0.3,1.5,143
2014/05/01 22:20:00,35.5870,135.0470,10,3.1,31.9,0.7,1.7,10
2014/05/01 12:25:00,39.6150,142.3120,53,4.0,21.6,0.3,1.6,49
2014/05/01 11:21:00,34.2150,133.3950,15,3.6,17.6,0.4,1.6,41
2014/05/01 10:09:00,37.1550,140.2130,9,2.7,17.5,0.5,1.8,3
2014/04/30 11:21:00,35.0450,135.6480,11,3.0,14.5,0.2,0.9,11
2014/04/29 14:00:00,38.1430,141.7430,54,4.2,24.3,0.3,1.8,78
2014/04/29 10:21:00,38.1470,141.7370,54,3.9,17.8,0.4,2.1,63
2014/04/28 07:08:00,39.5330,141.4150,76,3.7,25.6,0.3,1.8,64
2014/04/26 04:15:00,35.7850,140.8670,14,4.4,44.4,1.7,2.8,60
2014/04/25 08:43:00,36.4320,140.6830,52,4.1,83.1,1.3,2.9,87
2014/04/24 17:22:00,34.9020,135.5850,12,3.7,28.2,0.5,1.8,69
2014/04/24 07:25:00,27.6200,129.4770,41,4.6,6.0,0.2,1.4,3
2014/04/24 02:59:00,34.8750,132.9000,14,3.4,21.1,0.3,1.5,17
2014/04/22 15:23:00,35.1580,132.5630,9,3.5,50.6,0.4,2.0,18
2014/04/22 13:58:00,36.8450,141.4230,40,4.1,8.4,0.2,1.3,33
2014/04/22 06:22:00,35.6170,141.0550,26,4.6,16.5,0.6,2.2,50
2014/04/22 05:39:00,40.3570,141.6920,51,3.7,12.1,0.4,1.7,42
2014/04/21 16:46:00,42.4920,143.5630,77,4.2,30.7,0.5,2.1,81
2014/04/21 04:30:00,36.8680,142.0080,42,4.7,6.4,0.3,1.7,53
2014/04/20 16:08:00,40.6670,142.4550,54,4.1,17.3,0.4,2.0,46
2014/04/18 09:02:00,42.6050,142.1930,110,4.2,18.6,0.8,2.4,99
2014/04/18 07:53:00,36.1230,139.8450,49,4.7,214.3,3.4,3.6,277
2014/04/17 23:43:00,37.5180,142.0830,33,5.0,13.8,0.4,2.0,112
2014/04/17 17:23:00,32.9950,130.3350,12,3.6,31.8,0.8,2.3,35
2014/04/17 03:17:00,37.3180,142.1200,30,5.1,32.4,1.2,3.0,183
2014/04/17 02:20:00,38.3030,141.8830,46,4.2,129.0,2.0,2.9,84
2014/04/16 21:16:00,39.0730,142.4120,42,4.2,26.7,0.4,1.8,38
2014/04/16 03:36:00,36.1770,140.9630,43,4.4,61.2,1.5,2.8,78
2014/04/16 00:28:00,42.2600,142.5900,6,3.1,27.9,0.8,2.6,3
2014/04/15 20:43:00,35.5050,139.0220,20,3.7,78.5,1.3,2.9,69
2014/04/15 10:35:00,37.9620,141.9080,44,4.1,26.0,0.4,1.9,54
2014/04/14 13:29:00,36.6820,140.6270,6,3.0,13.9,0.1,1.2,5
2014/04/13 18:16:00,37.3070,141.1650,64,4.9,100.9,2.6,3.1,240
2014/04/12 00:01:00,37.2720,136.7030,7,3.2,11.7,0.4,1.6,6
2014/04/11 23:21:00,28.5970,129.6080,54,4.1,17.4,0.4,1.6,4
2014/04/11 12:45:00,35.6630,140.8900,10,3.9,9.9,0.2,1.2,25
2014/04/11 07:43:00,34.9750,134.6150,14,3.9,63.7,1.0,2.5,60
2014/04/11 00:53:00,38.7920,141.5970,73,3.5,15.5,0.2,1.1,30
2014/04/10 17:31:00,36.1500,137.9720,4,2.7,13.5,0.2,1.4,2
2014/04/10 13:19:00,35.8020,140.1250,63,3.9,11.7,0.5,1.8,133
2014/04/10 13:17:00,35.8000,140.1200,63,3.8,10.7,0.3,1.7,76
2014/04/09 18:23:00,36.7250,141.2430,37,4.0,13.9,0.4,1.8,42
2014/04/09 15:44:00,34.3600,139.2380,6,2.2,16.2,0.3,1.7,1
2014/04/09 15:11:00,37.2680,141.1420,17,3.3,8.0,0.1,0.7,5
2014/04/08 23:11:00,35.2430,135.3380,11,3.4,40.4,0.5,1.6,16
2014/04/08 21:49:00,35.4000,140.4080,59,3.5,12.3,0.2,1.3,25
2014/04/08 18:19:00,33.3830,133.9770,27,3.7,14.8,0.3,1.6,24
2014/04/08 05:08:00,37.3850,138.9550,9,4.4,112.5,6.4,3.9,119
2014/04/07 17:12:00,28.8130,129.9500,36,4.4,3.8,0.1,0.7,3
2014/04/07 13:07:00,34.4500,134.8400,11,3.2,36.5,0.4,1.9,7
2014/04/06 01:24:00,35.3820,137.0880,47,3.9,30.3,0.6,1.9,115
2014/04/05 10:16:00,39.1880,142.4200,34,5.3,112.3,1.8,3.2,196
2014/04/05 03:23:00,34.1500,135.2370,4,2.6,10.3,0.1,0.4,1
2014/04/04 12:55:00,35.0430,135.6500,12,3.4,30.6,0.5,1.7,26
2014/04/04 06:20:00,35.2430,135.3380,11,3.3,63.8,0.8,1.6,14
2014/04/04 00:46:00,32.5630,132.0520,35,4.3,43.1,0.9,2.6,56
2014/04/03 19:16:00,34.1520,135.2400,4,2.9,17.2,0.2,0.9,3
2014/04/03 09:47:00,39.1780,141.7550,61,3.9,35.0,0.4,1.5,53
2014/04/03 08:22:00,39.1700,141.7630,64,5.5,304.0,8.6,4.4,301
2014/04/03 00:38:00,33.8020,134.5150,15,3.4,14.4,0.2,1.3,17
2014/04/02 04:59:00,35.8670,137.6480,9,3.4,73.5,1.3,2.5,28
2014/04/01 13:08:00,38.2320,141.5180,49,4.4,102.3,0.8,2.7,138
2014/04/01 08:02:00,36.8330,141.1650,35,3.9,15.3,0.5,1.8,43
2014/04/01 06:37:00,36.6730,140.6580,10,3.7,143.7,2.9,3.2,33
2014/04/01 01:15:00,36.6780,140.6570,10,3.6,84.4,1.6,2.4,27
2014/03/31 11:59:00,38.9250,141.9200,51,3.8,26.8,0.4,1.6,27
2014/03/31 09:45:00,36.6800,140.6650,10,2.9,44.8,0.7,1.7,6
2014/03/30 20:12:00,37.2720,142.1370,33,4.8,22.2,0.8,2.6,127
2014/03/30 12:23:00,35.7900,140.0880,67,3.9,20.9,0.7,2.4,168
2014/03/30 04:28:00,36.6380,140.9080,50,3.7,70.1,0.8,2.3,63
2014/03/29 16:39:00,40.9150,143.2600,26,4.8,12.5,0.5,2.2,73
2014/03/29 10:53:00,36.3700,141.8130,53,5.3,12.1,1.0,2.3,148
2014/03/28 03:46:00,38.4230,142.1670,37,4.0,25.2,0.4,1.7,45
2014/03/28 03:17:00,42.7770,142.6700,29,4.0,9.8,0.4,1.8,48
2014/03/27 14:20:00,36.8330,140.5630,8,3.8,120.8,2.3,3.2,45
2014/03/26 17:50:00,28.1300,131.6050,77,5.3,10.1,0.9,2.5,11
2014/03/26 04:54:00,37.2030,141.4380,47,4.4,18.4,0.5,1.8,77
2014/03/25 23:43:00,31.9780,131.5980,37,3.8,21.5,0.4,1.8,24
2014/03/25 09:56:00,38.4580,141.8400,55,3.9,19.7,0.3,1.7,43
2014/03/25 06:23:00,35.4470,135.8670,14,2.8,24.2,0.3,1.5,9
2014/03/24 21:48:00,37.6870,139.9600,9,3.3,44.8,0.7,1.5,20
2014/03/24 19:16:00,36.0520,139.8930,45,3.5,18.4,0.3,1.6,43
2014/03/23 04:41:00,38.2230,141.8100,17,3.8,16.1,0.4,1.8,30
2014/03/22 23:38:00,31.2770,130.5270,6,2.8,26.6,0.5,1.9,6
2014/03/22 23:18:00,29.3580,139.8200,434,5.3,1.9,0.1,0.7,1
2014/03/22 20:05:00,33.6780,131.8970,77,4.2,28.4,1.0,2.5,142
2014/03/22 14:19:00,34.1030,139.5520,0,2.4,4.5,0.1,0.7,1
2014/03/22 14:05:00,34.0480,135.1580,6,3.6,116.8,1.4,2.5,25
2014/03/22 03:33:00,35.9480,141.1420,21,3.9,16.0,0.4,1.9,49
2014/03/21 15:23:00,26.7950,128.4180,31,4.0,18.4,0.6,1.9,4
2014/03/20 18:18:00,38.5130,142.0200,50,4.0,58.3,1.0,2.1,60
2014/03/20 00:48:00,39.7570,141.8370,59,3.9,24.0,0.5,1.8,47
2014/03/19 21:19:00,23.9370,122.2820,21,6.0,3.1,0.3,1.4,2
2014/03/19 11:38:00,37.3430,141.2430,30,3.0,5.7,0.1,0.7,7
2014/03/19 07:23:00,36.9230,141.4330,33,4.4,13.0,0.3,1.6,44
2014/03/19 06:00:00,31.4080,131.0830,58,3.7,14.5,0.3,1.6,20
2014/03/19 04:24:00,24.8150,123.9900,77,4.3,13.6,0.2,0.8,3
2014/03/19 02:24:00,35.7970,140.1020,64,3.6,9.2,0.3,1.6,113
2014/03/18 11:34:00,39.7550,141.8470,58,3.7,26.3,0.5,1.8,43
2014/03/18 10:49:00,37.3920,141.2850,35,3.7,9.7,0.1,1.0,24
2014/03/17 18:03:00,36.9100,141.4680,33,5.1,33.2,1.0,2.5,116
2014/03/16 09:05:00,35.7450,140.6780,50,3.8,17.5,0.7,1.9,25
2014/03/15 08:35:00,36.7250,140.5970,9,3.2,42.9,0.4,1.6,11
2014/03/14 04:41:00,38.2280,141.8500,64,4.1,17.0,0.3,1.4,48
2014/03/14 03:46:00,33.8180,132.4880,49,3.8,23.0,0.4,1.9,66
2014/03/14 02:07:00,33.6920,131.8900,78,6.2,312.9,14.3,4.9,668
2014/03/13 13:35:00,32.5620,130.0150,10,2.9,8.4,0.2,1.0,3
2014/03/12 05:04:00,35.8020,140.0980,66,4.4,32.1,0.9,2.7,171
2014/03/10 15:53:00,38.6830,142.2680,38,4.3,18.2,0.4,1.9,55
2014/03/10 00:13:00,43.2730,145.8750,90,4.6,48.7,1.8,3.3,64
2014/03/09 18:09:00,36.9750,140.5950,11,3.4,39.9,0.6,2.0,23
2014/03/09 06:07:00,36.2450,140.9900,39,3.8,29.0,0.6,2.2,37
2014/03/08 03:34:00,35.7430,140.6750,51,4.5,19.4,0.6,2.3,46
2014/03/07 10:49:00,35.5370,138.9830,22,2.9,25.2,0.3,1.6,17
2014/03/06 14:53:00,36.6170,140.9830,47,4.0,50.9,0.8,2.3,103
2014/03/05 02:30:00,39.7420,141.9370,26,4.0,63.9,0.7,2.0,74
2014/03/04 05:28:00,40.8070,141.2570,95,3.9,7.6,0.3,1.6,31
2014/03/03 11:27:00,26.3080,127.3480,47,5.0,28.2,0.8,2.3,8
2014/03/03 05:11:00,27.3820,127.3950,116,6.4,43.7,2.8,3.3,28
2014/03/02 15:14:00,37.1220,141.1830,28,3.8,14.9,0.4,1.7,24
2014/03/01 23:57:00,39.8780,142.1680,48,4.0,17.9,0.5,2.1,49
2014/03/01 05:22:00,36.2280,140.1080,54,3.7,27.0,0.4,1.8,62
2014/02/27 23:33:00,33.9520,135.4080,36,3.9,51.2,0.7,2.2,37
2014/02/27 23:04:00,38.8880,141.9700,49,4.0,40.1,0.8,2.2,49
2014/02/27 14:04:00,37.2470,136.7630,11,3.9,29.3,1.1,2.5,22
2014/02/26 19:57:00,37.1620,141.3500,49,3.9,8.7,0.2,1.2,23
2014/02/25 20:59:00,38.4000,141.8180,55,3.9,53.7,0.8,2.3,51
2014/02/25 19:54:00,36.4470,141.0120,45,3.7,17.4,0.4,2.0,54
2014/02/25 01:05:00,37.0680,139.3520,8,3.5,107.3,1.4,2.6,23
2014/02/24 16:39:00,38.7920,141.6020,69,3.9,19.4,0.5,2.1,66
2014/02/24 09:41:00,37.5100,141.8230,25,4.4,16.2,0.3,1.6,67
2014/02/23 13:54:00,43.3670,147.6470,12,5.5,6.7,0.3,1.5,76
2014/02/22 19:31:00,24.5930,123.4800,64,4.5,20.6,0.4,1.7,3
2014/02/22 08:41:00,42.1000,142.7620,46,3.8,8.2,0.3,1.5,8
2014/02/22 07:31:00,36.0200,140.3800,54,3.9,16.6,0.5,2.3,67
2014/02/21 22:13:00,28.0630,129.4880,29,3.9,6.9,0.1,0.9,3
2014/02/21 15:33:00,36.6000,141.0020,46,3.7,23.0,0.3,1.5,24
2014/02/20 11:12:00,37.0680,139.3520,8,3.5,98.7,1.4,2.7,26
2014/02/20 02:57:00,36.6530,140.6070,8,3.1,69.2,0.8,2.4,10
2014/02/20 00:42:00,35.7420,140.6830,50,3.6,9.5,0.3,1.6,20
2014/02/19 19:08:00,40.0530,140.5470,8,3.8,55.1,0.7,2.2,23
2014/02/19 15:20:00,37.2470,141.1350,35,3.8,24.3,0.4,1.6,32
2014/02/19 05:02:00,38.4000,142.2500,36,4.2,32.7,0.4,2.0,70
2014/02/19 01:49:00,33.7900,135.9330,47,4.0,43.5,0.6,2.2,67
2014/02/19 00:29:00,36.1900,139.8050,55,3.8,36.6,0.4,2.1,84
2014/02/18 21:03:00,36.0670,139.9230,46,3.7,37.8,0.6,1.8,50
2014/02/18 13:56:00,38.4350,142.0420,48,4.1,23.1,0.3,1.4,36
2014/02/16 17:13:00,31.7330,130.8730,8,2.7,9.8,0.3,1.2,7
2014/02/16 06:41:00,36.7480,140.6330,3,3.4,5.4,0.2,1.1,9
2014/02/16 05:53:00,36.7450,140.6200,4,3.4,13.7,0.4,1.7,14
2014/02/14 19:04:00,36.5030,140.4830,67,3.8,53.6,0.7,2.1,60
2014/02/13 20:15:00,35.8130,140.9820,15,4.1,8.9,0.4,1.5,28
2014/02/12 23:22:00,35.7700,137.1020,8,3.4,37.8,0.4,1.4,44
2014/02/12 06:34:00,38.2920,141.5100,19,4.2,90.3,0.6,1.7,71
2014/02/12 00:22:00,35.6230,141.0300,16,4.2,5.7,0.3,1.5,20
2014/02/11 15:05:00,41.9150,142.3280,72,4.6,17.0,0.7,2.3,108
